用户id,评论内容
592349280,我都看到了这大蛇的感觉，好惊险和刺激的感觉呀
547965434,哎呦也太惊险和刺激了吧
502027429,抓到九头怪那就好了呀
2002840513,确实好看，比我演的要好一点
1552696188,难看，演太假了
504787358,生长激素都出来了，好莱坞大片的即视感
498841234,留着对人真的是可怕呀
1235181882,中国好电影，值得观看
674887147,九头蛇必须的要死的，真留着对人真的太可怕了
579921168,性感的美女开启了在线升级打怪的模式
602726511,可以和院线的电影相媲美呀
1661300549,算了
596170232,这九头蛇是无所畏惧，制作水准可以
525794876,太刺激了，最主要的还有人兽的厮杀呀
425167940,同一个剧情，同一个故事，不同的人和怪物。
553744034,"我刚刚看了一下剧情简介，是我喜欢的风格。
"
1768756691,这是基因的突变么开启了惊险的感觉
1177697181,好多个脑袋的呀，这是怎么一种基因冲刺
1196904831,这片除了烂，真烂，还是烂！点开评论要写评论时显示说：理智的评论会被更多人认同！
1177697113,这么惊险的感觉，我觉得怪兽看的我都觉得很震惊
1775390645,。。。无语
1476657754,演技太差了
1650235275,好说敲掉了惊险的因子，这和生长因子有关系么
1653757074,看以后感觉冷汗都冒出来了
1604393048,我滴个神我看了就觉得浑身发冷
1635601743,血液在燃烧，开始的第一眼我就已经吓尿了
1312823435,美女与野兽的经典搭配，“性感美女，在线打怪”
789941014,你看、牛笔
1768756691,制作精良，其制作水准完全可与院线电影相媲美
1642197678,为什么看不了？
789941014,额额
1177697181,特效逼真，从视觉到心理都极具震撼
1177697113,怪兽大片，惊险刺激，险象环生
2029164488,太假了
1103447047,像这种电影就不要发出来了，这种垃圾电影就不要拍出来了，看了等于浪费时间，我去倒垃圾垃圾
761037285,什么年代，中国人能搞到抢
1749997750,怎么评分
854799511,拍的什么鬼片子，垃圾
1735862136,恭喜，又一垃圾电影登场。
416797385,国产电影大家都是统一口径啊！看到有人骂也就放心了
2040813752,这个特效差的没话说
1347635647,再不要出这种电影了出来丢人了
960334941,哈哈哈哈哈哈哈哈哈哈哈最后彩蛋笑死
344724952,这电影吐了
922501297,打5分的人太狠了，我都不敢点怕给它贡献分。。。
2040813752,"蛇被抓也没挣扎2下，
看来中国电影好像又退步了那么一丢丢"
709148137,打卡
1434306670,太棒了铁子们，赶快去看吧[滑稽]
1947978295,//我想知道那个结局的是那个男的是什么事躺下的
1428158075,我想知道那个结局的是那个男的是什么事躺下的
1567239211,猪队友
1019102606,小作坊电影 
1496750869,那么大的蛇勒住人，早死了
1885794491,水得肉麻，剧情太过虚伪
1562599441,这男主角见死不救要来干嘛？那不怕是尽一点啊！
1366112175,猪一样的队友，关键时刻书包都能卡住，那么小的树枝
1439114513,害怕
1439114513,把害怕打在公平上
1975762138,现在拍电影没底线了
1584321649,[啊][啊]玩呢？？？
439744204,我艹，我居然看完了。。。。。。
1031021323,太假了。
1844864397,这电影有法看？
685627344,除了李言其他的都不行喜欢李言
1556090248,脑残电影
1726559291,要问怎么死的，哈哈笨死的！
1128299231,不是哈，电影咱不提，我就好奇一点，九头蛇是吧，九个脑袋，那就说九个蛇头九个思想，一个身体[泪][泪]那要是他们九个不想去一个地方想分开行动，身体是不是都得撕开[勉强][勉强][勉强]
1448026694,5分评论
2055923824,这九头蛇要吓死人啦，特效太好了吧
1354761897,别太假
905365500,蛇被网罩住了，蛇头那么大，九个头八个都被打了，到打最后一个头却说用枪打还要用刀把网割烂再打，扯这样才好打，呵呵，编剧，你这脑子真的是牛逼
1150350558,史上最佳商业片，感觉看过的好莱坞片都是烂片，太完美
1148461234,"翻版狂蟒之灾，可以有点新意吗？
"
564345079,不错 牛批 好看 剧情合力 特效逼着 演技炸裂 哈哈哈哈哈哈哈
2008979005,就这？剧情跟傻子一样
411555570,国产电影越来越垃圾
1867713426,无语，呵呵
1762180889,我的一个多小时就这样浪费了。还不如看我的柯南！[吐][吐][吐][吐][吐][吐]
1445005694,这女保镖是真好看
1672666106,好的
1311494242,"都这还好意思用会员
"
456746368,白痴编剧，一个个怕死得要命，但又喜欢单独行动，这合逻辑吗？不要把国产片的水准越拉越低好吗？
1648981988,国产的没看头
1521495495,国外都玩烂了的，忽悠你大爷我
2017620777,我只能做浪费流量，浪费电，你们说呢
921204214,应该还有弟二部吧
1439921609,一点不好看，太假了
1129254094,好好看的一星电影
1433697575,演员你们能不能专业点    
534548602,反派小伙子还行，剩下的演员就是帮傻子
1433697575,导演你吃药了吗
2053890793,太假了没法看浪费时间
1676147284,1分都不想给
1926330486,有生以来看过最烂的剧
1381531038,无语，都像傻子样。演个毛线。
404426709,有点像九头相柳
1473047501,一块钱的特效
771704021,必须9.9分
855495548,垃圾真垃圾
1572271045,国产拍蛇剧的剧情都是一样的套路。实话实说，特效三毛，剧情太生硬
1029047290,国产科幻不像科幻 国外科幻不像科幻 差距太大了
1655758520,途径了
984220355,这种垃圾片，前进看完的，真的是不能再垃圾了
1349895306,这些演员都笨死了
1546297828,好假
1588856950,绝了那特效[大拇指]能不能用点心现在2020世纪了还做着2010的特效，:ox:
1033461607,还可以
1480783145,还有这小骚娘们儿  就算会武瘦的像琵琶精一样  打的也太假
838123502,咋样
1798598609,姓尹的是怎么死的  没看到
1152080563,好看吗
438254836,还雪莉，还以为自己是鬼吹灯呢
549371279,一个蛇的森林
1478917348,太憨哦这部电影，特效棒吗？差死了
1000316016,太假了，这样的作品不知道怎么会给她发映的？
1171614178,拍摄有点假，蛇出现一看太明显是人在摇的草
1576196887,细节太假了，不合理的地方太多
811580280,这电影百年难得一遇
1532797246,有一说一，编剧还是很用心的，剧情有反转，比那些无脑国产剧强不少，特效啥的其实也还凑合，比较适合小情侣在一起看哈
1471993617,什么玩意蛇都会开汽车门
1068797518,国产剧没希望了。。。。
901081612,牛，车没事。人熄火了！！！
901081612,老头很会诱人！！！
510885578,我超，什么玩意浪费时间
403392852,我花一分钟看看这片
448546493,成本太低了，没有视觉效果
1021133940,特别好看十分看了你就知道别谢我
1852614760,有人借个VIP看一下嘛
972765834,这片子烂得无法直视，还第一，我们国厂片怎么这样的[冷][狂汗][狂汗]
1060862935,这叫就一条蛇而已？？！！
1817614279,导演脑洞真打大！
2002895062,导演编剧用点心
1021592942,九头蛇蛇争霸王花店老板
380326151,现在的电影真的一点都不好看了
1937953021,如果这部电影如果是外国人拍的那更好看的
444978013,什么脑瘫电影
1937953021,不好看
658750048,人兽之间的进行厮杀，也太可怕了
637857956,这不是进行改良实验，还是啥呢
644978550,这皮衣美女马上要出大问题了吧，哎呀是人性的颠覆了嘛
633234092,还拿着人做小白鼠这就不对了吧
1220858676,第一个特效就让我有直接关掉的冲动，太假了，国产动画特效非要在那不停晃悠吗？没见过蛇吗？蛇什么时候在哪不停晃悠了？
1831248577,一点也不好看，太假
1606295074,我还没看就怕了，我的神，看了各种惊悚的节奏
1488208037,看的想骂人
1540130681,我想看看到底好看嘛，要吓死我
1696666098,这演技和作品真的很差，演技没有技术含量，作品没有灵魂，一点不好看
1386703166,好傻这部电影队友。
1427250581,除了一点点特效，故事情节一句话拍的什么玩意，太差
1572795758,拍的什么垃圾都不知道
1615107716,戊戌变法
1741208821,这结局我也是醉了[泪][泪]
1540528991,拍的好，彻底死心不看这种电影了。卧槽。忘记表扬编剧了。直接把观众当傻子。真厉害
1245813629,看完了，从头到尾
1439233669,这些人演的太烂了，不是有当兵过的吗，那么笨
1360575899,太假了
709939501,不得不说，片头的特效吓到我了，这也太逼真了吧。国产的电影，特效要开始崛起了。期待第二部的到来！[爱心]
1828526561,剧情缺少铺垫，剧情过于简单，如果能多花时间铺垫下剧情，
758783939,这拍的我是服了
1655758520,名模
1146327834,蛮好看的
403566547,无奈[汗][汗]国产电影什么都拍的出来，想不出来怎么居然到了榜一，看了一会儿就已经想吐了[狂汗]
1594659405,打卡
1986122213,打卡
1151312512,打卡
491849557,打卡
1181873134,打卡
1308557351,中国影视的剧情都是一个又一个的误会，一个又一个善意的谎言
1563027709,不赖
1255980375,水平差
1220350655,做梦了？
734922418,怎么来说呢，电影人的演技真不怎么样，有点做作，特效也很难，差评
1749900078,有这种怪物，山上还能有野生兔子吗？
1845676603,我都不敢相信我居然看完了这电影[勉强][勉强][勉强]
1205446851,其实也就1.5分的电影，高分的都是托，把我顶上去[哈哈]
1456041628,烂不烂各位？
406385498,评论的都是水军，花钱买评论的 说实话拍的一般 无聊可以看一看 男主演技呆板
1454490307,破电影一点都不好玩，还不如去看林正英的经典老电影
1324232247,我特么，优酷啥玩意都有
446371459,比想象中的要好很多唉，能看下去，还行。
1799095545,电影的逻辑是合理的，特效感觉在国产电影里算好的了，希望国产电影继续加油:flexed_biceps:
1025534406,这个特效算是不错了，蛇出来确实吓到我了
1197312561,可以
1753263487,打卡
1427589403,特效很逼真！水准高，制作团队牛逼！！
1186995000,这个特效真的堪比大电影啊，制作很用心啊[真棒][真棒][真棒]
1706219009,真的有被这个蛇吓到，不过很好看
1439114513,阿西吧
1040749292,最后的彩蛋直接笑出了猪叫[泪][泪][泪]
1187833658,剧情尬，演员演技尬
1311802559,真的太垃圾了，真无语
1145813436,笑死了………………大家还是别看了，笑岔气了………………
1843193876,一堆废物，怒火得很
1075368853,书包拉不动，难道也拿不下来吗
1192413664,这个剧。。。呵呵呵
2055029289,好看好看呀，国产科幻片真的可以！！！特效太震撼了，喜欢喜欢
1746668649,老元真是吃货，枪都扛不住
1024812813,满分，能坑一个是一个
334342127,导演演员都太水了 
1027742401,国产中的精品，也算是百年来最好的一部影片了，还我一个多小时，c
1986996476,临近尾声在小木屋决战的时候，那个尹俊杰咋就莫名其妙的挂了？特效一般也就罢了，剧情拍的还这么烂
748853531,不错，不过不吓人
1472241679,差评
1239359906,神经病这结尾什么意思，本来蛇蛋那块结尾就完美了，还没完了，最后以讲故事结束，一部好剧让结尾给毁了。
